Cargo_ID,Order_ID,Length_cm,Width_cm,Height_cm,Weight_kg,Category,Fragile,Destination_Zone,Priority,Stackable,Sorting_Sequence,Robotic_Pick_Position_X,Robotic_Pick_Position_Y,Robotic_Pick_Position_Z
CARGO_2171,ORDER_520,45.3,19.4,15.1,31.75,Electronics,True,Zone_A,2,False,87,26.8,36.5,1.4
CARGO_2172,ORDER_564,65.1,30.5,47.0,187.01,Home_Appliances,False,Zone_C,3,False,30,37.9,4.5,4.3
CARGO_2173,ORDER_416,38.8,45.4,19.9,81.47,Home_Appliances,False,Zone_C,1,False,14,21.5,48.6,8.5
CARGO_2174,ORDER_637,71.8,40.8,16.2,93.35,Home_Appliances,False,Zone_B,1,False,17,24.7,34.3,0.2
CARGO_2175,ORDER_428,33.7,22.2,13.4,20.3,Home_Appliances,False,Zone_C,3,True,2,5.6,17.4,6.6
CARGO_2176,ORDER_479,33.9,29.5,2.2,4.18,Clothing,False,Zone_B,2,True,60,1.0,14.3,2.2
CARGO_2177,ORDER_395,34.6,22.2,3.2,5.19,Clothing,False,Zone_C,4,True,98,16.0,27.6,2.8
CARGO_2178,ORDER_670,16.2,6.9,3.1,0.74,Beauty,True,Zone_A,5,False,76,43.5,11.4,7.0
CARGO_2179,ORDER_354,22.6,29.6,24.3,33.52,Home_Appliances,False,Zone_A,2,True,50,38.7,49.4,2.6
CARGO_2180,ORDER_674,12.5,19.8,8.9,4.59,Clothing,False,Zone_A,4,True,4,36.9,21.3,9.9
CARGO_2181,ORDER_450,17.5,12.0,7.7,3.2,Beauty,False,Zone_D,4,True,74,38.9,43.2,2.4
CARGO_2182,ORDER_799,15.3,7.1,1.9,0.49,Beauty,False,Zone_C,4,True,32,25.1,26.8,8.3
CARGO_2183,ORDER_45,27.0,24.9,15.5,17.21,Sports,False,Zone_A,3,True,92,42.5,24.8,2.4
CARGO_2184,ORDER_151,32.8,22.1,1.3,1.97,Clothing,False,Zone_D,5,True,73,21.4,27.7,4.1
CARGO_2185,ORDER_1095,6.4,5.9,5.1,0.46,Beauty,False,Zone_B,1,True,82,22.0,6.0,7.2
CARGO_2186,ORDER_498,2.8,5.5,1.9,0.07,Beauty,True,Zone_D,1,False,86,25.1,6.0,8.8
CARGO_2187,ORDER_595,25.1,21.5,1.7,1.65,Books,False,Zone_C,1,True,93,18.6,27.2,5.7
CARGO_2188,ORDER_1172,38.7,12.7,6.0,6.86,Clothing,False,Zone_A,3,True,15,45.9,48.5,2.0
CARGO_2189,ORDER_728,33.4,18.9,5.5,6.13,Clothing,False,Zone_D,2,True,16,25.5,5.6,1.8
CARGO_2190,ORDER_1134,27.2,13.2,7.5,6.26,Electronics,False,Zone_B,4,True,9,19.5,47.7,1.6
CARGO_2191,ORDER_1022,67.4,47.0,35.6,205.56,Home_Appliances,False,Zone_D,3,False,8,27.2,7.9,9.5
CARGO_2192,ORDER_314,5.5,5.8,2.0,0.13,Beauty,True,Zone_D,1,False,64,37.3,31.1,7.2
CARGO_2193,ORDER_792,28.1,33.2,8.5,17.69,Toys,False,Zone_B,1,True,90,34.8,19.3,0.5
CARGO_2194,ORDER_680,22.3,24.9,27.4,30.48,Home_Appliances,False,Zone_A,4,True,52,19.8,21.0,0.3
CARGO_2195,ORDER_146,27.2,27.2,17.5,26.12,Sports,False,Zone_A,1,True,93,31.2,25.6,3.5
CARGO_2196,ORDER_285,6.7,13.5,5.0,0.85,Clothing,False,Zone_B,2,True,84,41.8,25.7,8.6
CARGO_2197,ORDER_314,41.6,20.9,26.3,52.02,Sports,False,Zone_C,1,False,86,44.5,11.2,7.4
CARGO_2198,ORDER_373,19.0,9.9,3.8,1.35,Clothing,False,Zone_B,2,True,95,48.6,19.5,7.7
CARGO_2199,ORDER_171,35.0,49.4,45.4,151.63,Home_Appliances,False,Zone_B,5,False,67,2.5,27.4,9.2
CARGO_2200,ORDER_667,30.5,33.8,14.7,25.55,Electronics,False,Zone_B,4,True,44,0.9,19.5,5.1
CARGO_2201,ORDER_965,56.6,10.0,24.1,30.64,Sports,False,Zone_C,4,True,1,18.2,46.0,6.8
CARGO_2202,ORDER_1021,15.8,19.0,4.0,2.67,Sports,False,Zone_A,4,True,41,42.6,44.3,2.4
CARGO_2203,ORDER_692,38.9,13.5,10.3,9.7,Toys,False,Zone_D,2,True,95,0.6,0.6,0.8
CARGO_2204,ORDER_667,10.2,36.3,5.9,4.42,Sports,False,Zone_A,1,True,73,35.9,5.6,2.8
CARGO_2205,ORDER_64,44.9,31.4,33.6,99.66,Home_Appliances,False,Zone_D,2,False,57,40.5,48.9,7.4
CARGO_2206,ORDER_214,45.5,27.8,22.0,55.98,Sports,False,Zone_A,5,False,32,28.3,31.9,4.1
CARGO_2207,ORDER_126,38.6,37.6,29.4,73.41,Home_Appliances,False,Zone_C,3,False,28,33.2,4.9,2.2
CARGO_2208,ORDER_257,12.9,8.3,15.7,3.71,Toys,False,Zone_B,1,True,84,38.0,18.1,4.2
CARGO_2209,ORDER_985,44.9,35.2,14.4,41.58,Electronics,True,Zone_B,3,False,65,9.9,9.4,7.5
CARGO_2210,ORDER_602,22.0,10.6,12.4,5.22,Toys,False,Zone_D,1,True,85,24.4,13.5,4.1
CARGO_2211,ORDER_1142,14.3,11.1,4.3,1.37,Books,False,Zone_D,2,True,5,10.4,48.3,0.3
CARGO_2212,ORDER_707,21.6,18.9,6.6,6.4,Toys,False,Zone_B,2,True,59,15.3,3.4,4.8
CARGO_2213,ORDER_826,24.4,13.6,3.3,2.05,Books,False,Zone_A,5,True,74,36.8,0.3,1.6
CARGO_2214,ORDER_95,61.7,39.9,39.5,161.28,Home_Appliances,False,Zone_C,4,False,62,6.9,24.4,6.7
CARGO_2215,ORDER_9,21.8,31.4,16.6,18.53,Toys,False,Zone_B,1,True,67,46.8,16.9,7.4
CARGO_2216,ORDER_224,35.4,24.4,39.4,59.83,Home_Appliances,False,Zone_D,3,False,81,3.7,21.1,1.7
CARGO_2217,ORDER_229,20.8,23.6,1.4,1.23,Books,False,Zone_C,2,True,9,34.5,48.3,6.9
CARGO_2218,ORDER_497,17.5,8.3,1.5,0.51,Beauty,True,Zone_B,4,False,5,7.0,8.9,7.5
CARGO_2219,ORDER_569,13.0,6.5,3.5,0.59,Clothing,False,Zone_C,1,True,55,25.8,34.8,7.5
CARGO_2220,ORDER_705,38.3,27.5,7.2,17.0,Sports,False,Zone_A,3,True,28,39.6,7.2,7.6
CARGO_2221,ORDER_1142,14.9,17.6,4.2,1.82,Books,False,Zone_C,2,True,64,23.3,22.6,0.8
CARGO_2222,ORDER_1006,17.8,13.0,3.1,1.66,Books,False,Zone_D,5,True,91,46.3,29.1,5.7
CARGO_2223,ORDER_910,62.1,56.4,37.3,297.34,Home_Appliances,False,Zone_A,4,False,11,37.2,49.2,7.2
CARGO_2224,ORDER_295,12.4,11.5,6.9,2.25,Toys,False,Zone_B,5,True,5,11.2,2.0,0.5
CARGO_2225,ORDER_1176,48.9,31.6,16.5,43.84,Sports,False,Zone_A,3,False,61,0.9,3.5,8.3
CARGO_2226,ORDER_812,16.4,23.8,7.7,6.7,Clothing,False,Zone_B,1,True,45,24.1,44.2,0.1
CARGO_2227,ORDER_208,16.6,3.2,1.2,0.15,Beauty,False,Zone_B,3,True,92,31.2,14.2,0.5
CARGO_2228,ORDER_229,39.1,23.0,2.2,4.65,Clothing,False,Zone_B,2,True,21,44.5,37.3,7.6
CARGO_2229,ORDER_854,13.8,10.9,19.4,5.63,Sports,False,Zone_B,1,True,71,11.6,6.8,2.2
CARGO_2230,ORDER_168,20.1,20.1,6.6,4.64,Clothing,False,Zone_A,2,True,42,41.6,15.8,6.5
CARGO_2231,ORDER_11,22.5,22.4,13.6,12.83,Toys,False,Zone_C,2,True,65,5.2,13.7,1.9
CARGO_2232,ORDER_373,76.7,27.4,36.8,152.9,Home_Appliances,False,Zone_C,3,False,88,21.7,1.3,5.2
CARGO_2233,ORDER_452,17.5,36.7,15.4,18.71,Sports,False,Zone_D,5,True,53,10.9,45.9,4.9
CARGO_2234,ORDER_163,43.6,27.3,12.0,27.99,Sports,False,Zone_B,3,True,80,26.4,27.1,6.0
CARGO_2235,ORDER_799,40.7,30.0,6.7,13.99,Sports,False,Zone_C,3,True,10,0.2,34.3,9.5
CARGO_2236,ORDER_432,17.6,28.3,13.3,11.74,Electronics,False,Zone_D,2,True,71,30.8,22.9,7.1
CARGO_2237,ORDER_894,29.8,15.0,8.5,7.61,Sports,False,Zone_B,4,True,77,20.0,18.7,1.2
CARGO_2238,ORDER_1103,15.9,22.6,17.1,11.53,Electronics,False,Zone_D,2,True,98,33.5,1.4,1.0
CARGO_2239,ORDER_263,31.1,18.2,18.3,23.51,Electronics,True,Zone_C,2,False,55,45.7,5.3,5.4
CARGO_2240,ORDER_390,78.6,52.6,33.5,294.66,Home_Appliances,False,Zone_C,1,False,71,2.4,4.1,7.8
CARGO_2241,ORDER_325,32.4,26.2,12.5,20.9,Electronics,False,Zone_C,3,True,23,47.0,1.3,8.1
CARGO_2242,ORDER_940,52.4,26.3,11.8,32.57,Sports,False,Zone_A,3,True,46,13.2,19.4,5.5
CARGO_2243,ORDER_1020,21.9,13.7,9.4,6.56,Clothing,False,Zone_B,3,True,1,28.3,34.8,2.8
CARGO_2244,ORDER_676,35.1,7.5,3.6,2.07,Clothing,False,Zone_C,5,True,31,28.4,7.1,9.2
CARGO_2245,ORDER_595,32.8,21.7,8.3,13.95,Clothing,False,Zone_B,5,True,58,37.1,38.3,9.6
CARGO_2246,ORDER_293,46.2,19.8,13.3,24.75,Electronics,False,Zone_A,2,True,69,0.8,29.5,7.3
CARGO_2247,ORDER_1096,16.1,14.1,5.4,2.31,Clothing,False,Zone_C,1,True,49,49.6,6.9,7.7
CARGO_2248,ORDER_925,11.6,14.0,1.1,0.42,Beauty,True,Zone_A,2,False,70,41.5,48.0,3.3
CARGO_2249,ORDER_687,33.9,19.6,11.1,14.87,Toys,False,Zone_B,5,True,13,36.5,40.0,4.5
CARGO_2250,ORDER_1098,37.5,24.3,4.2,8.22,Clothing,False,Zone_D,5,True,42,49.4,44.4,8.4
CARGO_2251,ORDER_513,32.4,16.5,9.3,9.82,Clothing,False,Zone_A,1,True,13,13.6,24.5,1.3
CARGO_2252,ORDER_692,12.5,24.9,3.4,2.08,Books,False,Zone_D,5,True,14,11.9,16.6,9.8
CARGO_2253,ORDER_999,27.5,35.7,10.3,23.25,Sports,False,Zone_C,4,True,73,19.7,27.2,1.5
CARGO_2254,ORDER_1106,22.0,19.0,2.3,2.05,Books,False,Zone_D,1,True,55,6.1,23.3,8.5
CARGO_2255,ORDER_859,50.9,9.3,15.1,12.52,Sports,False,Zone_A,1,True,60,31.0,34.5,7.0
CARGO_2256,ORDER_855,29.4,28.0,4.7,7.1,Electronics,True,Zone_A,4,False,44,1.3,10.3,9.8
CARGO_2257,ORDER_134,14.7,23.5,12.5,8.96,Sports,False,Zone_A,2,True,67,36.8,43.6,3.2
CARGO_2258,ORDER_35,7.8,26.0,18.7,6.23,Toys,False,Zone_B,5,True,46,49.7,0.1,7.1
CARGO_2259,ORDER_643,34.3,10.5,7.0,4.59,Clothing,False,Zone_D,1,True,97,17.4,36.9,7.0
CARGO_2260,ORDER_604,13.1,11.3,4.2,1.12,Beauty,False,Zone_D,3,True,84,37.6,22.9,8.9
CARGO_2261,ORDER_292,23.9,29.1,6.1,8.1,Electronics,True,Zone_D,2,False,88,44.6,23.2,6.9
CARGO_2262,ORDER_628,8.3,11.4,6.6,1.5,Beauty,True,Zone_D,4,False,43,31.4,22.4,1.4
CARGO_2263,ORDER_307,6.3,6.5,4.2,0.4,Beauty,True,Zone_A,1,False,12,2.1,13.0,0.4
CARGO_2264,ORDER_628,9.2,13.1,3.1,0.62,Beauty,False,Zone_D,3,True,9,43.1,30.0,4.0
CARGO_2265,ORDER_413,44.9,45.9,38.9,131.14,Home_Appliances,False,Zone_D,1,False,14,36.3,27.6,6.2
CARGO_2266,ORDER_84,15.9,28.9,4.0,2.96,Toys,False,Zone_C,5,True,92,12.8,43.8,0.7
CARGO_2267,ORDER_310,27.1,13.0,10.9,6.38,Toys,False,Zone_A,1,True,2,33.1,48.5,3.0
CARGO_2268,ORDER_220,9.2,10.5,7.4,1.21,Beauty,True,Zone_A,3,False,12,41.3,34.9,1.3
CARGO_2269,ORDER_61,50.5,15.1,7.7,13.28,Sports,False,Zone_B,1,True,73,38.7,35.7,9.9
CARGO_2270,ORDER_517,25.8,28.7,25.1,39.63,Home_Appliances,False,Zone_C,2,True,25,34.3,23.6,5.7
CARGO_2271,ORDER_1081,17.5,2.5,2.8,0.26,Beauty,False,Zone_C,2,True,2,20.4,36.6,9.8
CARGO_2272,ORDER_724,13.7,15.3,6.4,2.55,Clothing,False,Zone_B,3,True,62,21.2,5.3,6.9
CARGO_2273,ORDER_1021,21.6,35.3,13.2,16.52,Electronics,True,Zone_B,1,False,54,19.8,44.1,7.4
CARGO_2274,ORDER_1131,11.3,11.6,8.8,2.45,Beauty,True,Zone_D,5,False,50,0.4,23.9,9.9
CARGO_2275,ORDER_736,24.4,17.0,3.3,2.87,Books,False,Zone_D,5,True,67,4.8,37.8,8.6
CARGO_2276,ORDER_38,17.9,9.0,7.6,2.72,Toys,False,Zone_A,2,True,65,11.8,39.4,4.6
CARGO_2277,ORDER_31,24.3,40.3,36.7,68.67,Home_Appliances,False,Zone_D,1,False,67,37.9,1.1,4.8
CARGO_2278,ORDER_712,32.2,22.2,5.4,7.28,Toys,False,Zone_A,5,True,80,49.1,0.6,2.0
CARGO_2279,ORDER_430,7.1,2.0,1.6,0.04,Beauty,True,Zone_A,3,False,68,5.1,35.1,2.4
CARGO_2280,ORDER_290,39.1,8.7,14.7,11.43,Electronics,False,Zone_A,3,True,25,28.6,29.1,2.8
CARGO_2281,ORDER_23,39.1,7.4,7.4,4.49,Clothing,False,Zone_C,4,True,92,12.6,26.7,5.6
CARGO_2282,ORDER_725,13.5,17.6,19.3,8.27,Toys,False,Zone_D,3,True,1,45.0,20.8,2.3
CARGO_2283,ORDER_246,59.9,24.1,13.7,44.57,Sports,False,Zone_C,2,True,95,3.2,4.1,2.8
CARGO_2284,ORDER_737,5.2,7.1,9.4,0.82,Clothing,False,Zone_A,1,True,95,27.0,8.2,2.9
CARGO_2285,ORDER_1130,34.4,31.0,19.8,47.44,Electronics,True,Zone_B,4,False,38,9.9,17.3,2.8
CARGO_2286,ORDER_962,22.7,18.3,22.7,22.12,Sports,False,Zone_D,2,True,43,10.0,6.9,4.9
CARGO_2287,ORDER_315,28.8,18.8,8.9,11.55,Clothing,False,Zone_B,3,True,8,31.3,33.6,4.4
CARGO_2288,ORDER_1004,38.6,12.6,16.5,16.99,Toys,False,Zone_C,1,True,73,21.0,1.0,7.3
CARGO_2289,ORDER_192,7.6,20.6,9.0,2.4,Clothing,False,Zone_B,2,True,48,16.1,32.4,4.3
CARGO_2290,ORDER_223,49.4,7.5,9.4,8.0,Sports,False,Zone_A,5,True,70,37.1,14.0,8.0
CARGO_2291,ORDER_817,5.8,20.5,3.0,0.66,Toys,False,Zone_B,2,True,80,8.1,47.5,5.5
CARGO_2292,ORDER_102,5.6,12.8,3.2,0.47,Beauty,True,Zone_B,4,False,64,14.6,3.3,4.2
CARGO_2293,ORDER_66,70.6,50.2,13.4,106.66,Home_Appliances,False,Zone_B,2,False,33,34.0,32.5,7.0
CARGO_2294,ORDER_398,35.2,11.8,11.4,10.23,Sports,False,Zone_B,4,True,21,41.9,3.9,6.2
CARGO_2295,ORDER_1027,4.5,13.4,5.6,0.55,Beauty,True,Zone_B,5,False,59,46.0,49.7,3.4
CARGO_2296,ORDER_1026,17.8,16.1,27.2,14.44,Sports,False,Zone_A,3,True,15,13.3,36.6,3.7
CARGO_2297,ORDER_1083,2.4,2.1,3.8,0.04,Beauty,True,Zone_D,3,False,32,1.3,13.1,5.7
CARGO_2298,ORDER_13,24.7,31.9,3.9,5.54,Electronics,True,Zone_C,2,False,1,13.8,2.6,9.5
CARGO_2299,ORDER_966,16.6,15.8,10.3,5.09,Electronics,True,Zone_A,2,False,3,24.0,23.6,4.1
CARGO_2300,ORDER_607,43.0,58.7,14.1,73.2,Home_Appliances,False,Zone_C,3,False,86,35.8,27.6,8.4
CARGO_2301,ORDER_637,12.4,14.5,1.2,0.43,Books,False,Zone_B,1,True,64,5.8,13.7,6.6
CARGO_2302,ORDER_307,30.9,12.9,15.5,12.51,Electronics,False,Zone_C,4,True,78,40.4,38.0,4.9
CARGO_2303,ORDER_141,29.6,23.1,2.4,3.92,Books,False,Zone_B,3,True,89,35.9,35.3,3.6
CARGO_2304,ORDER_223,14.8,12.9,6.5,2.45,Clothing,False,Zone_B,1,True,46,42.6,48.1,6.0
CARGO_2305,ORDER_1002,28.6,32.1,14.6,22.28,Sports,False,Zone_D,3,True,99,29.9,48.1,4.2
CARGO_2306,ORDER_691,7.4,16.8,11.6,2.62,Toys,False,Zone_B,3,True,57,32.0,1.3,5.8
CARGO_2307,ORDER_887,46.8,10.9,15.1,16.4,Electronics,False,Zone_D,3,True,80,33.5,27.4,5.8
CARGO_2308,ORDER_133,16.3,33.4,8.2,7.15,Toys,False,Zone_A,2,True,91,16.0,35.6,8.8
CARGO_2309,ORDER_709,17.3,8.4,4.4,1.11,Beauty,True,Zone_C,5,False,60,18.9,14.3,6.7
CARGO_2310,ORDER_805,19.4,15.1,7.5,4.78,Sports,False,Zone_B,1,True,100,26.1,21.6,2.8
CARGO_2311,ORDER_1115,14.1,11.0,19.7,6.12,Electronics,True,Zone_D,3,False,99,24.6,25.2,6.6
CARGO_2312,ORDER_438,26.7,13.2,3.8,2.4,Books,False,Zone_B,5,True,57,48.7,42.3,6.7
CARGO_2313,ORDER_189,12.8,9.5,5.6,1.15,Beauty,True,Zone_B,3,False,66,43.5,0.1,9.1
CARGO_2314,ORDER_340,19.1,37.3,15.8,18.19,Electronics,True,Zone_A,3,False,7,46.5,36.1,6.1
CARGO_2315,ORDER_462,25.0,27.5,6.0,6.98,Clothing,False,Zone_D,5,True,20,2.9,38.4,2.5
CARGO_2316,ORDER_367,23.2,19.5,1.9,1.56,Books,False,Zone_A,2,True,56,48.7,42.8,3.0
CARGO_2317,ORDER_828,14.0,15.1,19.0,7.67,Sports,False,Zone_D,2,True,88,25.4,14.9,7.6
CARGO_2318,ORDER_104,22.7,10.9,2.9,1.44,Books,False,Zone_D,2,True,81,19.9,18.6,1.1
CARGO_2319,ORDER_1170,30.0,25.4,1.6,2.81,Clothing,False,Zone_C,4,True,27,0.5,22.1,9.9
CARGO_2320,ORDER_713,10.2,10.6,3.0,0.57,Beauty,True,Zone_D,5,False,2,21.1,35.7,5.4
CARGO_2321,ORDER_537,40.9,33.3,12.6,38.56,Home_Appliances,False,Zone_A,1,True,25,0.3,39.4,4.8
CARGO_2322,ORDER_1020,21.9,5.7,12.9,3.8,Toys,False,Zone_D,3,True,100,13.4,7.2,1.5
CARGO_2323,ORDER_355,13.1,19.4,19.3,8.04,Toys,False,Zone_A,4,True,7,16.5,29.5,4.4
CARGO_2324,ORDER_269,19.0,24.1,2.0,1.72,Books,False,Zone_C,5,True,83,25.1,43.9,0.5
CARGO_2325,ORDER_384,14.6,18.6,6.4,3.24,Clothing,False,Zone_C,2,True,14,44.3,38.8,3.7
CARGO_2326,ORDER_766,42.0,46.8,38.0,144.92,Home_Appliances,False,Zone_C,4,False,10,15.5,48.1,6.4
CARGO_2327,ORDER_382,24.7,23.0,9.6,8.76,Clothing,False,Zone_C,5,True,24,27.4,35.3,6.6
CARGO_2328,ORDER_932,47.0,27.7,11.4,24.01,Sports,False,Zone_B,3,True,92,43.4,13.2,0.3
CARGO_2329,ORDER_339,7.2,7.9,3.5,0.47,Beauty,True,Zone_C,1,False,100,16.3,15.8,3.2
CARGO_2330,ORDER_557,28.1,21.2,22.0,30.47,Home_Appliances,False,Zone_B,3,True,76,28.6,11.6,6.9
CARGO_2331,ORDER_114,30.6,19.8,17.6,19.08,Toys,False,Zone_D,1,True,38,23.7,9.8,3.8
CARGO_2332,ORDER_1004,35.2,28.6,3.6,7.08,Clothing,False,Zone_B,4,True,80,21.8,40.7,8.2
CARGO_2333,ORDER_617,13.9,31.1,19.2,19.85,Sports,False,Zone_D,5,True,20,14.4,36.5,9.7
CARGO_2334,ORDER_1135,28.3,58.5,20.2,70.35,Home_Appliances,False,Zone_B,4,False,74,12.5,6.3,1.9
CARGO_2335,ORDER_1011,13.2,24.9,3.0,2.13,Books,False,Zone_C,2,True,86,37.8,32.2,1.5
CARGO_2336,ORDER_1055,35.4,7.3,2.2,1.24,Toys,False,Zone_A,2,True,20,14.0,35.8,1.0
CARGO_2337,ORDER_113,17.5,3.3,5.4,0.72,Beauty,False,Zone_B,3,True,85,14.5,24.3,0.2
CARGO_2338,ORDER_701,15.2,33.0,12.1,13.87,Toys,False,Zone_C,3,True,77,26.3,40.9,3.7
CARGO_2339,ORDER_942,19.1,30.8,7.0,6.82,Electronics,True,Zone_B,4,False,15,0.4,2.0,8.0
CARGO_2340,ORDER_438,12.3,25.4,12.8,7.89,Electronics,True,Zone_B,3,False,67,3.0,43.6,3.2
CARGO_2341,ORDER_605,13.8,22.2,4.7,3.08,Books,False,Zone_A,1,True,39,17.6,36.2,3.1
CARGO_2342,ORDER_166,43.8,25.6,20.5,38.04,Sports,False,Zone_A,3,False,37,49.8,28.4,3.2
CARGO_2343,ORDER_1190,58.8,58.9,20.9,130.15,Home_Appliances,False,Zone_D,2,False,44,26.2,41.3,0.5
CARGO_2344,ORDER_34,40.7,24.5,4.4,8.64,Electronics,True,Zone_A,4,False,22,26.9,47.1,9.8
CARGO_2345,ORDER_22,53.4,29.2,47.4,166.33,Home_Appliances,False,Zone_A,1,False,49,46.9,23.7,7.0
CARGO_2346,ORDER_1097,10.8,11.3,3.9,0.95,Books,False,Zone_A,5,True,44,29.5,9.5,1.7
CARGO_2347,ORDER_775,10.3,19.0,7.8,3.15,Toys,False,Zone_B,3,True,90,34.3,29.3,6.9
CARGO_2348,ORDER_11,12.8,10.8,7.0,2.16,Beauty,True,Zone_C,1,False,20,17.8,28.0,8.4
CARGO_2349,ORDER_131,73.0,51.0,20.4,162.31,Home_Appliances,False,Zone_A,2,False,75,45.0,7.9,5.9
CARGO_2350,ORDER_632,5.8,13.7,16.4,3.01,Toys,False,Zone_C,4,True,60,30.6,17.0,2.3
CARGO_2351,ORDER_35,50.4,38.6,17.5,78.44,Sports,False,Zone_A,4,False,65,3.8,22.2,8.7
CARGO_2352,ORDER_19,14.4,16.1,18.8,8.67,Toys,False,Zone_B,1,True,66,38.5,40.0,0.1
CARGO_2353,ORDER_314,29.1,39.3,9.1,18.2,Sports,False,Zone_C,4,True,5,2.4,27.5,1.1
CARGO_2354,ORDER_538,29.9,38.3,11.3,24.31,Electronics,True,Zone_B,3,False,18,5.1,25.6,9.1
CARGO_2355,ORDER_174,33.7,52.7,48.0,201.19,Home_Appliances,False,Zone_D,1,False,64,21.0,35.8,8.0
CARGO_2356,ORDER_938,30.4,23.9,14.7,21.32,Toys,False,Zone_D,3,True,64,35.5,11.6,4.7
CARGO_2357,ORDER_1048,13.8,9.1,7.7,1.63,Beauty,True,Zone_D,3,False,41,14.3,39.1,7.0
CARGO_2358,ORDER_1157,74.2,30.6,20.5,78.84,Home_Appliances,False,Zone_B,2,False,64,3.3,12.4,8.3
CARGO_2359,ORDER_956,19.3,13.1,3.5,1.56,Beauty,True,Zone_B,5,False,66,39.6,49.5,0.9
CARGO_2360,ORDER_431,27.0,10.0,22.3,11.84,Sports,False,Zone_B,2,True,44,37.8,2.7,7.0
CARGO_2361,ORDER_583,12.9,9.3,9.3,2.33,Beauty,True,Zone_B,1,False,23,20.0,35.0,1.0
CARGO_2362,ORDER_478,43.0,32.8,18.0,47.76,Electronics,False,Zone_D,2,False,99,36.9,2.8,8.0
CARGO_2363,ORDER_623,19.7,6.0,1.9,0.38,Beauty,True,Zone_A,3,False,98,30.3,44.8,1.0
CARGO_2364,ORDER_686,20.9,15.0,5.3,2.68,Clothing,False,Zone_C,1,True,73,3.3,27.0,2.1
CARGO_2365,ORDER_214,11.1,29.6,12.7,9.79,Toys,False,Zone_D,2,True,63,46.9,24.6,5.2
CARGO_2366,ORDER_839,6.4,13.8,2.8,0.55,Beauty,False,Zone_D,1,True,35,27.9,9.3,6.7
CARGO_2367,ORDER_945,45.7,50.5,36.2,164.31,Home_Appliances,False,Zone_D,4,False,79,33.6,23.7,2.2
CARGO_2368,ORDER_558,11.0,13.4,2.8,0.81,Beauty,True,Zone_D,2,False,37,13.6,6.2,2.6
CARGO_2369,ORDER_131,14.8,7.3,1.6,0.35,Clothing,False,Zone_D,4,True,29,40.4,43.3,6.9
CARGO_2370,ORDER_681,18.5,6.4,9.9,2.0,Beauty,True,Zone_C,1,False,50,44.1,38.6,6.0
CARGO_2371,ORDER_718,18.4,3.8,2.0,0.25,Beauty,True,Zone_A,3,False,31,25.3,24.9,3.0
CARGO_2372,ORDER_70,8.6,11.5,1.7,0.4,Beauty,True,Zone_C,4,False,63,43.9,47.3,2.4
CARGO_2373,ORDER_426,25.1,34.5,17.4,25.0,Electronics,True,Zone_B,5,False,94,22.4,32.5,3.9
CARGO_2374,ORDER_371,18.1,12.3,2.3,0.87,Books,False,Zone_D,4,True,100,32.3,32.4,9.1
CARGO_2375,ORDER_1076,32.1,53.8,25.8,100.12,Home_Appliances,False,Zone_D,2,False,64,18.4,1.5,2.5
CARGO_2376,ORDER_1102,26.3,27.4,5.8,7.49,Clothing,False,Zone_C,5,True,53,1.0,36.2,2.2
CARGO_2377,ORDER_990,34.7,28.9,3.5,7.31,Clothing,False,Zone_A,2,True,58,22.2,6.0,6.7
CARGO_2378,ORDER_421,25.0,12.1,3.5,2.33,Books,False,Zone_D,2,True,56,28.6,44.4,3.5
CARGO_2379,ORDER_936,29.7,21.5,27.7,39.49,Home_Appliances,False,Zone_A,1,True,77,22.9,2.5,2.4
CARGO_2380,ORDER_116,4.2,10.5,4.5,0.33,Beauty,True,Zone_C,2,False,7,7.8,35.0,7.6
CARGO_2381,ORDER_130,26.5,12.2,2.8,1.64,Books,False,Zone_A,1,True,80,42.3,7.1,5.1
CARGO_2382,ORDER_372,29.7,14.2,20.5,20.27,Sports,False,Zone_D,5,True,19,31.1,26.6,0.8
CARGO_2383,ORDER_321,2.6,5.9,4.1,0.12,Beauty,True,Zone_C,3,False,63,31.1,4.5,2.0
CARGO_2384,ORDER_794,15.0,34.6,16.6,16.77,Toys,False,Zone_A,4,True,68,41.8,30.3,0.9
CARGO_2385,ORDER_966,43.2,19.6,8.6,14.17,Sports,False,Zone_B,3,True,74,43.4,3.9,1.5
CARGO_2386,ORDER_1172,19.2,38.9,13.5,23.99,Sports,False,Zone_A,5,True,74,11.7,0.3,9.5
CARGO_2387,ORDER_283,36.6,6.6,6.5,2.55,Electronics,True,Zone_A,3,False,48,1.7,29.0,6.6
CARGO_2388,ORDER_321,3.5,10.4,9.6,0.59,Beauty,True,Zone_B,1,False,72,8.0,41.5,6.4
CARGO_2389,ORDER_1051,18.9,11.7,8.8,4.16,Clothing,False,Zone_C,1,True,84,29.9,24.7,6.8
CARGO_2390,ORDER_181,36.1,51.3,29.2,88.07,Home_Appliances,False,Zone_D,4,False,50,43.0,20.5,4.9
CARGO_2391,ORDER_19,20.2,19.8,15.5,11.47,Toys,False,Zone_D,2,True,100,17.4,11.2,7.9
CARGO_2392,ORDER_614,10.3,13.4,4.1,0.97,Books,False,Zone_C,5,True,41,3.9,34.6,4.0
CARGO_2393,ORDER_106,19.8,13.6,9.2,5.01,Beauty,True,Zone_D,3,False,69,8.3,6.6,9.1
